input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,chosen_veridion_id,chosen_company_name,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,website_domain,website_url,primary_phone,employee_count,revenue,main_industry,main_business_category,created_at,last_updated_at,chosen_score,score_margin,name_sim,country_match,city_match,postcode_match,street_match,number_match,susp_tld,tld,country_mismatch,low_conf,needs_review,review_reasons
52,ASIAINFO DENMARK ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,,,0174ef42-0600-11ec-b0e6-bd1b9cb60ae6,Norm Denmark,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,,,normdenmark.com,http://normdenmark.com/,,30.0,8723712.0,"Watches, Jewelry & Accessories",Watches & Jewelry Stores,2021-08-25T12:25:45.000Z,2025-04-03T05:08:40.663Z,0.54375,0.03437499999999993,0.625,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
520,Telenor Magyarorszag Zrt.,HU,Hungary,Pest,Törökbálint,2045,Pannon Út,1,b00e334a-bfb1-11ec-b414-e9c9ba937bb9,Yettel Hungary,HU,Hungary,Pest,Törökbálint,2045,Pannon Út,1,yettel.hu,https://www.yettel.hu/,36707630000.0,1060.0,221659152.0,Telecommunication Services,Telecommunications,2022-02-03T10:53:38.000Z,2025-04-04T11:44:14.609Z,0.6624705882352943,0.061470588235294166,0.4117647058823529,1.0,1.0,1.0,0.8,1.0,False,hu,False,False,False,
521,TELENOR NORGE AS,NO,Norway,Viken,Bærum,1360,,,f78e0b4a-93e4-11eb-9937-4fab995bf8ff,Telenor Norges,NO,Norway,Viken,Bærum,1360,Snarøyveien,30,telenor.no,http://www.telenor.no/,4762820600.0,20.0,22572068.0,Telecommunication Services,Cable & Internet Providers,2019-11-24T02:27:45.000Z,2025-04-11T00:52:37.041Z,0.8796296296296297,0.17212962962962952,0.9629629629629629,1.0,1.0,1.0,0.0,0.0,False,no,False,False,False,
522,TELENOR PAKISTAN,PK,Pakistan,Islamabad Capital Territory,Islamabad,,,,b69c114f-93e4-11eb-b4a6-27899be4e45d,Telenor Pakistan,PK,Pakistan,Islamabad Capital Territory,Islamabad,44000,Jinnah Avenue,The Centaurus Mall,telenor.com.pk,http://www.telenor.com.pk/,9242111345100.0,22000.0,451406688.0,Telecommunication Services,Telecommunications,2019-11-24T11:14:52.000Z,2025-04-21T00:15:12.905Z,0.85,0.23749999999999993,1.0,1.0,1.0,0.0,0.0,0.0,False,pk,False,False,False,
523,TELENOR PROCUREMENT COMPANY PTE. LTD.,SG,Singapore,Central,Singapore,78881,Wallich Street,1,f8dd5135-0c43-11ee-b94f-ebf23e82ffaf,Telenor Asia,SG,Singapore,Central,Singapore,078881,Wallich Street,1,telenorasia.com,https://telenorasia.com/,,,,Telecommunication Services,Telecommunications,2023-06-16T12:08:03.000Z,2024-04-18T08:56:09.000Z,0.6698709677419356,0.05558525345622134,0.5161290322580645,1.0,1.0,0.0,0.8,1.0,False,com,False,False,False,
524,TELENOR REAL ESTATE AS,NO,Norway,Viken,Bærum,1360,,,1ac82415-93e5-11eb-be3a-7f925cb94351,Telenor Expo,NO,Norway,Viken,Bærum,1360,Snarøyveien,30E,telenorexpo.no,https://www.telenorexpo.no/,4781533111.0,,,Entertainment,Event Planner Services,2019-12-05T10:59:55.000Z,2025-03-27T07:34:10.191Z,0.6693548387096775,0.005069124423963234,0.5806451612903226,1.0,1.0,1.0,0.0,0.0,False,no,False,True,True,low_confidence
525,Telenor Shared Services AS,NO,Norway,Viken,Bærum,1360,,,4df951dc-2cfa-11ef-96db-335e17d831d9,Telenor Cloud services AS,NO,Norway,Viken,Bærum,1360,Snarøyveien,30,,,4797746739.0,,,,,2024-06-17T22:37:29.036Z,2025-04-10T05:07:53.133Z,0.7900000000000001,0.15714285714285725,0.8,1.0,1.0,1.0,0.0,0.0,False,,False,False,False,
526,TELENOR SOFTWARE LAB AS,NO,Norway,Viken,Bærum,1360,,,dbe2248f-aba6-11ef-b6d6-0b609ebb973a,Telenor Software Lab AS TSL,NO,Norway,Viken,Bærum,,,,minepapir.no,https://minepapir.no/,,,,Containers & Packaging,Paper & Cardboard Products,2024-11-26T02:48:31.000Z,2024-11-28T18:37:46.000Z,0.7999999999999999,0.34827586206896544,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,False,no,False,False,False,
527,TELENOR SVALBARD AS,NO,Norway,,,,,,a8f4cc61-0ab0-11ec-b811-6124f8ab6766,GO-S VALBARD,NO,Norway,,,,,,go-svalbard.no,https://www.go-svalbard.no/,4791347004.0,1.0,231748.0,Newspapers & Magazines,Newspapers & Magazines,2021-08-31T21:36:36.000Z,2024-08-14T18:45:30.568Z,0.692857142857143,0.1261904761904763,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,False,no,False,False,False,
528,TELETEAMET A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,5250,Holkebjergvej,56a,a84b4151-0da2-11ec-9b20-fda7bd57cf2c,Teleteamet A/S.,DK,Denmark,Region Of Southern Denmark,Odense,5250,Holkebjergvej,56A,teleteamet.dk,http://teleteamet.dk/,4570272781.0,75.0,47068976.0,Telecommunication Services,Telecommunications,2021-09-04T15:14:42.000Z,2025-03-26T18:34:29.693Z,0.9060000000000001,0.36250000000000016,1.0,1.0,0.5,1.0,0.8,0.0,False,dk,False,False,False,
529,Teliti Teknik Sdn Bhd,MY,Malaysia,Selangor,Shah Alam,40160,,,bdf9ef01-b77a-11ed-be56-5737ab22b0ef,TELITI TEKNIK,MY,Malaysia,Selangor,Sungai Buloh,40160,Jalan Nautika B U20/B,1,telititeknik.com.my,http://www.telititeknik.com.my/,60361480728.0,,,Telecommunication Services,Telecommunications,2023-02-28T13:26:52.000Z,2025-04-17T20:37:14.470Z,0.6705882352941177,0.04558823529411771,0.7647058823529411,1.0,0.0,1.0,0.0,0.0,False,my,False,True,True,low_confidence
53,Atea A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,431d0020-93e5-11eb-be5a-4f810ab55f2e,Atea Danmark,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Lautrupvang,6,atea.dk,http://www.atea.dk/,4570252550.0,1400.0,14100000.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2019-11-24T11:35:06.000Z,2025-03-31T13:42:21.870Z,0.7660000000000001,0.16600000000000004,0.6,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
530,Textilia Group A/S,DK,Denmark,Capital Region Of Denmark,Egedal Municipality,2765,Kongebakken,1,ff3f88f5-f841-11ed-8395-a741478d275d,Textilia Group A S Lyngby,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2800,Nørgaardsvej,24,,,4545884711.0,,,Cleaning services,Dry Cleaners,2023-05-22T01:40:50.835Z,2025-03-27T23:29:44.301Z,0.6604651162790698,0.12200357781753124,0.8372093023255814,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
531,Thailife Insurance Public Company Limited,TH,Thailand,Bangkok,Bangkok,10400,Ratchadaphisek Road,1,22d880ae-93e5-11eb-8e19-198fb02d6f96,Thai Life Insurance,TH,Thailand,Bangkok,Bangkok,10400,Soi Ratchadaphisek 19,123,thailife.com,http://www.thailife.com/,6622470247.0,45000.0,2000000000.0,Insurance,"Insurance - Agents, Carriers & Brokers",2019-11-23T23:16:25.000Z,2025-04-19T22:16:40.340Z,0.8000000000000002,0.17692307692307707,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,False,com,False,False,False,
532,SETEC CARD A/S,DK,Denmark,Capital Region Of Denmark,Ballerup,2750,Industriparken,39,01c5112c-003d-11ec-898f-a3255f04c287,SETEC,AT,Austria,Styria,Kindberg,8644,Grazer Straße,41,setec-gmbh.at,http://www.setec-gmbh.at/,4366488228429.0,75.0,,Renewable energy,Solar Energy Company,2021-08-18T14:46:28.000Z,2025-03-26T21:06:14.325Z,0.2894736842105263,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,False,at,True,True,True,"low_confidence,country_mismatch"
533,GEMALTO NORGE AS,NO,Norway,Oslo,Oslo,0377,Hoffsveien,70C,88ebf1ce-3a02-11ee-94b5-fd90c5a93d00,Gemalto Norge AS,NO,Norway,Oslo,Oslo,0377,Hoffsveien,70C,,,4722417770.0,,,,,2023-08-13T17:54:06.499Z,2025-04-02T14:54:51.912Z,0.9860000000000001,0.6010000000000001,1.0,1.0,1.0,1.0,0.8,1.0,False,,False,False,False,
534,Thales DIS Sweden AB,SE,Sweden,Stockholm County,Stockholm,126 15,,,2cb447a0-1769-11ec-9256-c99cfa2847dc,DIS of Sweden,SE,Sweden,Västra Götaland County,Gothenburg,411 10,,,dis-sweden.org,https://www.dis-sweden.org/,4631478093.0,6.0,,NGOs,Social Services & NGOs,2022-01-15T17:22:47.000Z,2024-11-13T09:18:28.000Z,0.5666666666666667,0.04731182795698918,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,org,False,True,True,low_confidence
535,TIETOEVRY NORWAY AS,NO,Norway,Viken,Bærum,1360,,,6f4c5255-03a6-11ec-9097-bf5acc5341db,TietoEVRY,NO,Norway,Nordland,Mo I Rana,8626,Stigerplatåveien,21,evrycard.no,https://evrycard.no/,4791721311.0,150.0,96193576.0,Banks & Financial Services,Payment Processing & Point of Sale,2021-08-22T22:27:14.000Z,2024-11-29T22:56:18.000Z,0.5960000000000001,0.018857142857142906,0.72,1.0,0.0,0.0,0.0,0.0,False,no,False,True,True,low_confidence
536,TIETOEVRY TECH SERVICES NORWAY AS,NO,Norway,Viken,Bærum,1360,Snarøyveien,30A,8dfb5f3d-93e4-11eb-a33a-a3dfba582839,Negotia,NO,Norway,Viken,Bærum,1360,Snarøyveien,30A,negotiaevry.org,https://negotiaevry.org/,,,,Software & IT Services,Tech Companies,2020-06-08T11:53:16.000Z,2025-03-10T19:54:40.000Z,0.5251891891891892,0.010903474903474986,0.16216216216216217,1.0,1.0,1.0,0.8,1.0,False,org,False,True,True,low_confidence
537,TINEX GROUP AS,NO,Norway,Oslo,Oslo,0668,Verkseier Furulunds Vei,1,e8cae664-93e4-11eb-b89f-536884b3e7dd,TINEX Group,NO,Norway,Oslo,Oslo,0668,Verkseier Furulunds Vei,1,tinexgroup.no,https://www.tinexgroup.no/,4797113797.0,6.0,5715034.0,Telecommunication Services,Telecommunications,2020-02-25T20:48:01.000Z,2024-11-23T05:15:30.084Z,0.9860000000000001,0.28600000000000003,1.0,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
538,Tm Technology Services Sdn. Bhd.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,50603,Jalan Pantai Baharu,,2480f9f2-f612-11ed-ba6b-2fa5b25b3bfc,TM Management Services,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,55100,Jalan Bukit Bintang,203,tmmgtservices.com.my,https://tmmgtservices.com.my/,60321499362.0,1.0,15191.0,Accountants & Tax Services,Accounting & Bookkeeping Services,2023-04-28T23:35:16.766Z,2025-04-17T00:51:15.518Z,0.5750000000000001,1.1102230246251565e-16,0.5,1.0,1.0,0.0,0.0,0.0,False,my,False,True,True,low_confidence
539,Tongyu Communication Inc.,CN,China,Guangdong Province,Guzhen,528421,Caosan Gongye Avenue Middle East 2nd Road,,2b94d4a1-93e5-11eb-b89f-536884b3e7dd,Tongyu Communication,CN,China,Guizhou,Guandong,,,,tongyucom.com,https://tongyucom.com/,8613326930396.0,,,Electrical & Electronic Equipment,Electronical Components Manufacturing,2020-06-24T21:19:45.000Z,2025-04-20T22:21:39.564Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
54,ATEA AS,NO,Norway,Oslo,Oslo,0579,Karvesvingen,5,933da790-93e4-11eb-b5f6-816dd10ac7b0,Atea ASA.,NO,Norway,Oslo,Oslo,0579,Karvesvingen,5,atea.no,https://www.atea.no/,4797623997.0,2500.0,600000000.0,Software & IT Services,Tech Companies,2019-11-24T00:30:18.000Z,2024-11-22T03:52:01.101Z,0.8026666666666668,0.05266666666666675,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
540,Tp Link International Ltd.,HK,Hong Kong,Hong Kong,Kowloon,000000,Science Museum Road,9,fedb5170-bfb3-11ec-aa0f-71bbddca30bf,LINK Logistics International Network,HK,Hong Kong,Hong Kong,Kowloon,000000,,,,,,1.0,,,,2022-04-19T07:34:33.000Z,2024-11-29T16:57:19.864Z,0.6973684210526316,0.20136842105263164,0.631578947368421,1.0,1.0,1.0,0.0,0.0,False,,False,False,False,
541,TPM DATA ApS,DK,Denmark,Capital Region Of Denmark,Smørumnedre,2765,Rendebæksvej,19,0176f865-93e5-11eb-91fb-73d498260b10,Oticon A/S.,DK,Denmark,Capital Region Of Denmark,Smørumnedre,2765,Kongebakken,9,oticon.nl,https://www.oticon.nl/,4592927000.0,,,Medical Equipment & Supplies,Medical Supply Manufacturers,2019-11-24T01:41:03.000Z,2025-03-28T05:42:06.205Z,0.6000000000000001,0.017333333333333423,0.45454545454545453,1.0,1.0,1.0,0.0,0.0,False,nl,False,True,True,low_confidence
542,"Tradium, Erhvervsskole og - gymnasier, Randers S/I",DK,Denmark,Central Denmark Region,Randers,8900,Vester Alle,26,77adc9aa-92f2-11ef-840e-3d3003770a6f,Tradium - EUD10 Randers,DK,Denmark,Central Denmark Region,Randers,8900,Vester Alle,26,,,,,,,,2024-10-25T16:58:42.538Z,2024-10-25T16:58:42.538Z,0.7151044776119405,0.05081876332622626,0.5074626865671642,1.0,1.0,1.0,0.8,1.0,False,,False,False,False,
543,TRANSMODE SYSTEMS AB,SE,Sweden,Stockholm County,Stockholm,,,,7422ed1e-5e29-11ef-90a8-8b966e020cd1,TRANSMODE SYSTEMS AB.,SE,Sweden,Stockholm County,Stockholm,111 29,,,,,,1.0,,,,2024-08-19T12:48:07.392Z,2024-08-19T12:48:07.392Z,0.85,0.16923076923076918,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
544,TREND MICRO (SINGAPORE) PTE. LTD.,SG,Singapore,Central,Singapore,038986,Temasek Boulevard,6,7f4688c8-ad32-11ef-8c9e-31c2725f601c,Touch of Trend Singapore,SG,Singapore,Central,Singapore,178957,,,totbridal.sg,https://totbridal.sg/,6594236946.0,,,Clothing,Clothing Stores,2024-11-28T02:04:30.000Z,2024-11-28T21:40:13.000Z,0.6666666666666666,0.06422764227642264,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,False,sg,False,False,False,
545,Trifork A/S,DK,Denmark,Central Denmark Region,Aarhus,8200,Dyssen,1,0bbb730a-93e5-11eb-be3a-7f925cb94351,Trifork Academy,DK,Denmark,Central Denmark Region,Aarhus,8200,Dyssen,1,triforkacademy.dk,https://triforkacademy.dk/,4529783030.0,75.0,13319402.0,Professional Schools,Computer Training Schools,2019-11-24T02:42:34.000Z,2024-07-26T07:49:53.000Z,0.8167692307692309,0.25010256410256426,0.6923076923076923,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
546,True Move H Universal Communication Co Ltd,TH,Thailand,Bangkok,Bangkok,10310,Ratchadaphisek Road,18,4c667ccb-13c6-11ec-9836-ef7b0600cc53,True Move H Universal Communication Company Limited,TH,Thailand,Khon Kaen Province,Khon Kaen,40000,Maliwan Road,,truemove-h.com,https://www.truemove-h.com/,66943974664.0,,,Telecommunication Services,Telecommunications,2023-05-04T16:11:00.002Z,2025-03-19T14:07:28.251Z,0.75,0.21999999999999997,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
547,TRUSTZONE A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Islands Brygge,41,8b944a32-93e4-11eb-86dd-ffbd1b53140e,TRUSTZONE,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Njalsgade,41,trustzone.com,https://trustzone.com/,4588331000.0,25.0,5614217.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2019-11-23T23:56:50.000Z,2025-03-26T01:03:41.790Z,0.8300000000000002,0.2340000000000001,0.8181818181818182,1.0,1.0,1.0,0.0,1.0,False,com,False,False,False,
548,TT DOTCOM SDN. BHD.,MY,Malaysia,Selangor,Shah Alam,40150,,,8f3823fb-e950-11ed-ae60-5967c8ecc505,TT DotCom Sdn. Bhd - Johor Operation Engineering Office,MY,Malaysia,Johor,Tebrau,81100,Jalan Riang 23,,,,601800181818.0,,,Telecommunication Services,Telecommunications,2023-05-03T01:17:29.096Z,2025-04-16T11:04:58.637Z,0.47500000000000003,0.09900000000000003,0.5,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
549,TT-NETVAERKET P/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Amager Strandvej,60,f1ca36c3-93e4-11eb-9937-4fab995bf8ff,TT Network,DK,Denmark,Capital Region Of Denmark,Copenhagen,2300,Amager Strandvej,60,tt-network.dk,https://www.tt-network.dk/,4588136070.0,,,Telecommunication Services,Telecommunications,2019-11-24T01:23:23.000Z,2025-04-19T07:30:10.337Z,0.761925925925926,0.24947431302270018,0.5925925925925926,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
55,Atea Sverige AB,SE,Sweden,Stockholm County,Stockholms Kommun,111 29,,,f0c60d30-93e4-11eb-91fb-73d498260b10,Atea Sverige,SE,Sweden,Stockholm County,Stockholm,164 21,Ärvingevägen,7,atea.se,https://www.atea.se/,4684774700.0,2700.0,395000.0,Software & IT Services,Tech Companies,2019-11-24T00:49:55.000Z,2025-01-18T23:28:17.000Z,0.75,0.22499999999999998,1.0,1.0,0.0,0.0,0.0,0.0,False,se,False,False,False,
550,TUTELA TECHNOLOGIES LTD.,CA,Canada,British Columbia,Victoria,V8W 1H8,Fort Street,838,c5b76852-93e4-11eb-be3a-7f925cb94351,Tutela,CA,Canada,British Columbia,Victoria,V8W 1H8,Fort Street,838,tutela.com,https://www.tutela.com/,18556888352.0,3.0,12000000.0,Telecommunication Services,Telecommunications,2019-11-24T11:25:13.000Z,2025-04-17T05:40:50.288Z,0.7110000000000002,0.23600000000000015,0.5,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
551,TXO SYSTEMS LTD,GB,United Kingdom,Wales,Chepstow,NP16 6UP,Newhouse Farm Industrial Estate,Unit 3,a4e5eb10-93e4-11eb-be3a-7f925cb94351,TXO Systems,GB,United Kingdom,Wales,Chepstow,NP16 6UP,Newhouse Farm Industrial Estate,Unit 3,txo.com,https://www.txo.com/,5543998040524.0,160.0,66500000.0,Telecommunication Services,Telecommunications,2020-06-24T21:40:23.000Z,2025-02-13T15:45:17.000Z,0.9860000000000001,0.030000000000000027,1.0,1.0,1.0,1.0,0.8,1.0,False,com,False,True,True,low_confidence
552,UIPATH SRL,RO,Romania,Bucharest,Bucharest,,,,fbd80a51-3243-11ec-9985-d11c4bd35db5,UiPath Foundation,RO,Romania,Bucharest,Bucharest,010616,Strada Căderea Bastiliei,39,uipathfoundation.com,https://uipathfoundation.com/,,75.0,932032.0,Social Services,Community Center,2021-10-01T16:01:14.000Z,2025-03-26T06:23:20.155Z,0.5869565217391305,0.03311036789297661,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
553,Unit Trust Of Pakistan,PK,Pakistan,Sindh,Saddar Town,75600,,,000a16f1-de4e-11ed-a204-01928eda0b9b,Uniteam,PK,Pakistan,Sindh,Saddar Town,75600,Service Lane,"Suite# 302-303, 3rd Floor, Zone C Block 7 Clifton",uniteam.com.pk,http://uniteam.com.pk/,922135861355.0,75.0,280704.0,Engineering Services,Other Engineering Services,2023-04-18T23:53:29.000Z,2025-03-18T17:41:27.184Z,0.5396551724137931,0.01965517241379311,0.3448275862068966,1.0,1.0,1.0,0.0,0.0,False,pk,False,True,True,low_confidence
554,"UNITED INFORMATION HIGHWAY CO., LTD.",TH,Thailand,Bangkok,Chatuchak District,10900,Kamphaeng Phet 6 Road,,0024a303-16a5-11ee-bea0-096da792cd7e,United States Sound,TH,Thailand,Phuket Province,Phuket,83000,,,,,66806899489.0,,,Consumer Electronics & Appliances,Electronics Stores,2023-06-29T17:44:48.425Z,2025-03-18T22:25:17.548Z,0.4688888888888889,0.03555555555555556,0.4888888888888889,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
555,Ur Consult ApS,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2830,Olesvej,8,d21a0337-03a5-11ec-a873-d574c694d6a6,Roested,DK,Denmark,Capital Region Of Denmark,Kongens Lyngby,2830,Olesvej,14,roested.dk,https://roested.dk/,4532095542.0,1.0,211696.0,Business Consulting,Business Consulting,2021-08-22T21:08:36.000Z,2024-11-21T15:35:34.691Z,0.6155238095238096,0.10476190476190483,0.38095238095238093,1.0,1.0,1.0,0.8,0.0,False,dk,False,False,False,
556,UTEL AS,NO,Norway,Agder,Grimstad,4879,Jon Lilletuns Vei,1,e5d58700-d139-11ec-90aa-d5cfd1428197,Utel AS,NO,Norway,Agder,Grimstad,4879,Jon Lilletuns Vei,1,utel.tech,https://utel.tech/,4741213184.0,27.0,5100000.0,Telecommunication Services,Telecommunications,2022-03-05T05:17:18.000Z,2025-04-01T05:07:47.371Z,0.9860000000000001,0.43600000000000005,1.0,1.0,1.0,1.0,0.8,1.0,False,tech,False,False,False,
557,VANTIVA TECHNOLOGIES,FR,France,Ile-de-France,Paris,75015,Boulevard De Grenelle,10,0330dd63-93e5-11eb-a746-fdabd18be9c6,Vantiva,FR,France,Ile-de-France,Issy-les-Moulineaux,,,,vantiva.com,http://www.vantiva.com/,18664923362.0,16676.0,3110750208.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2020-10-29T08:24:45.000Z,2025-04-18T22:45:54.540Z,0.4851851851851852,0.1551851851851852,0.5185185185185185,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
558,Vertiv (Malaysia) Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,46200,,,2c4e0c60-b8a1-11eb-8bd4-f9c9a1d88595,VERTIV,US,United States,Ohio,Westerville,43082,North Cleveland Avenue,505,vertiv.cn,https://www.vertiv.cn/,18662771924.0,,,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-05-19T11:54:20.000Z,2025-03-19T18:57:33.000Z,0.22758620689655173,0.0,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,False,cn,True,True,True,"low_confidence,country_mismatch"
559,"VERTIV (THAILAND) CO., LTD.",TH,Thailand,Bangkok,Chatuchak,10900,,,ccf9e8fb-6dae-11ec-a0a5-5d41d5e823b0,Vertiv,JP,Japan,Tokyo,Tokyo,108-0073,Daiichi Keihin,3,vertiv-jp.com,https://www.vertiv-jp.com/,81357307500.0,,,Consumer Electronics & Appliances,Computer Stores,2022-01-04T19:10:10.000Z,2025-03-22T03:08:07.466Z,0.3142857142857143,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
56,NP Investment A/S,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Kongens Vænge,8,0b8b2e18-18f0-11ef-94c1-65c1f9fff714,Np Finans A/S.,DK,Denmark,Region Zealand,Slagelse Municipality,4200,Valbyvej,69E,,,,,,,,2024-05-23T10:33:44.047Z,2025-03-31T09:47:22.836Z,0.5666666666666667,0.009909909909909809,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
560,Vertiv Energy Private Limited,IN,India,Maharashtra,Thane,400604,Wagle Circle,,3dab2b4c-b0d3-11ef-95f9-0de7499436cf,Vertiv Energy Private Limited,IN,India,Maharashtra,Pune,411040,,,,,924236622526.0,,,Finishing Contractors,Heating & Air Conditioning,2021-07-27T16:21:16.000Z,2025-04-20T05:13:18.944Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
561,VERTIV (SINGAPORE) PTE. LTD.,SG,Singapore,Southeast,Singapore,556741,Lorong Chuan,151,f7c59602-93e4-11eb-b5f6-816dd10ac7b0,2nd phase design,SG,Singapore,Southeast,,389731,Geylang East Central,1016,2ndphasedesign.com,https://www.2ndphasedesign.com/,6562693990.0,35.0,10906026.0,Architecture & Planning,Decorators & Interior Designers,2020-04-22T14:54:21.000Z,2025-01-18T20:45:02.000Z,0.371875,0.07187500000000002,0.3125,1.0,0.0,0.0,0.0,0.0,False,com,False,True,True,low_confidence
562,Viaplay Group AB (publ),SE,Sweden,Stockholm County,Stockholm,104 62,,,a8089090-d8d5-11ec-a2a7-a103c2828e6a,Viaplay Group,SE,Sweden,Stockholm County,Stockholm,,,,viaplaygroup.com,https://www.viaplaygroup.com/en,46856202500.0,1708.0,1151112445952.0,Media Companies,Media Companies,2022-02-03T10:53:38.000Z,2025-04-04T11:44:14.609Z,0.7612903225806452,0.056027164685908404,0.8387096774193549,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
563,VIRTUAL WORLD (PVT.) LIMITED,PK,Pakistan,,,,,,41e1cae2-1182-11ec-ab7f-1d16de437ce8,Tape World,PK,Pakistan,Sindh,Karachi,74400,Hub Chowki Road,,tapeworld.com.pk,https://tapeworld.com.pk/,923216656265.0,,,Adhesives & Paints,Adhesives & Sealants,2021-09-09T13:37:25.000Z,2025-04-09T23:20:06.000Z,0.5259259259259259,0.061925925925925884,0.5925925925925926,1.0,0.0,0.0,0.0,0.0,False,pk,False,False,False,
564,MV-NORDIC A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,5000,Edisonsvej,4,387071d4-9f86-11ec-bb62-ef8222f30268,Mv-nordic Danmark,DK,Denmark,Region Of Southern Denmark,Odense,5260,,,,,4565918022.0,,365000.0,Software & IT Services,Software Development Services,2023-01-23T20:29:25.460Z,2024-11-27T06:26:44.383Z,0.6533333333333333,0.02733333333333321,0.7333333333333333,1.0,0.5,0.0,0.0,0.0,False,,False,True,True,low_confidence
565,VOXOGO ApS,DK,Denmark,Capital Region Of Denmark,Copenhagen,1306,Kronprinsessegade,36,ed5cca83-93e4-11eb-8859-29e7c34dee35,Voxogo Aps. Store Kongensgade,DK,Denmark,Capital Region Of Denmark,Copenhagen,1306,Kronprinsessegade,36,voxogo.com,https://voxogo.com/,4578787778.0,75.0,18474564.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2019-11-25T22:36:26.000Z,2025-03-26T15:08:04.688Z,0.7254736842105265,0.09304511278195493,0.5263157894736842,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
566,WATCHDATA TECHNOLOGIES PTE LTD,SG,Singapore,Central,Singapore,049317,Collyer Quay,11,f3e108dc-93e4-11eb-8e19-198fb02d6f96,Watchdata,SG,Singapore,Central,Singapore,049317,Collyer Quay,11,xunlehongbei.com,http://ww12.xunlehongbei.com/?usid=15&utid=26722604154,6565729300.0,200.0,27000000.0,Telecommunication Services,Telecommunications,2020-02-25T21:46:00.000Z,2025-01-18T19:41:24.000Z,0.7553548387096776,0.20535483870967752,0.5806451612903226,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
567,WATEEN SOLUTIONS (PVT.) LIMITED,PK,Pakistan,Punjab,Lahore,,,,1d164ec2-0207-11ef-9c4a-0fa9a82a1312,Wateen electronics,PK,Pakistan,Punjab,Lahore,54010,Sooter Mills Rd,,,,923034555515.0,,,Food Producers & Distributors,Groceries,2024-04-24T06:50:52.559Z,2025-04-03T13:48:43.522Z,0.6473684210526316,0.0653171390013495,0.631578947368421,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
